eventID	taxonID	scientificName
1465302	SH178628.07FU	SH178628.07FU
1465305	SH178628.07FU	SH178628.07FU
1465478	SH178628.07FU	SH178628.07FU
263468	SH179229.07FU	SH179229.07FU
367866	SH179215.07FU	SH179215.07FU
18367	SH179215.07FU	SH179215.07FU
1463990	SH179215.07FU	SH179215.07FU
1465964	SH179215.07FU	SH179215.07FU
860529	SH179217.07FU	SH179217.07FU
863471	SH179217.07FU	SH179217.07FU
961375	SH179217.07FU	SH179217.07FU
939433	SH223399.07FU	SH223399.07FU
408	SH223399.07FU	SH223399.07FU
353	SH223399.07FU	SH223399.07FU
269061	SH223399.07FU	SH223399.07FU
99442	SH223399.07FU	SH223399.07FU
115294	SH223399.07FU	SH223399.07FU
905973	SH223399.07FU	SH223399.07FU
185751	SH223399.07FU	SH223399.07FU
936490	SH223399.07FU	SH223399.07FU
234650	SH223399.07FU	SH223399.07FU
235116	SH223399.07FU	SH223399.07FU
235519	SH223399.07FU	SH223399.07FU
1399246	SH223399.07FU	SH223399.07FU
1528064	SH223399.07FU	SH223399.07FU
1804751	SH223399.07FU	SH223399.07FU
80471	SH467560.07FU	SH467560.07FU
70	SH184526.07FU	SH184526.07FU
65	SH184526.07FU	SH184526.07FU
64	SH184526.07FU	SH184526.07FU
11667	SH184526.07FU	SH184526.07FU
19016	SH184526.07FU	SH184526.07FU
69	SH184526.07FU	SH184526.07FU
933898	SH184526.07FU	SH184526.07FU
933899	SH184526.07FU	SH184526.07FU
177254	SH184526.07FU	SH184526.07FU
235066	SH184526.07FU	SH184526.07FU
61	SH189368.07FU	SH189368.07FU
297667	SH189368.07FU	SH189368.07FU
3534	SH189368.07FU	SH189368.07FU
7050	SH189368.07FU	SH189368.07FU
8527	SH189368.07FU	SH189368.07FU
6343	SH189368.07FU	SH189368.07FU
10308	SH189368.07FU	SH189368.07FU
967298	SH189368.07FU	SH189368.07FU
40304	SH189368.07FU	SH189368.07FU
61329	SH189368.07FU	SH189368.07FU
60727	SH189368.07FU	SH189368.07FU
454009	SH189368.07FU	SH189368.07FU
867447	SH189368.07FU	SH189368.07FU
867491	SH189368.07FU	SH189368.07FU
24411	SH189368.07FU	SH189368.07FU
936499	SH189368.07FU	SH189368.07FU
936511	SH189368.07FU	SH189368.07FU
234650	SH189368.07FU	SH189368.07FU
1399440	SH189368.07FU	SH189368.07FU
1464435	SH189368.07FU	SH189368.07FU
1465856	SH189368.07FU	SH189368.07FU
1590532	SH189368.07FU	SH189368.07FU
905963	SH191991.07FU	SH191991.07FU
367864	SH191991.07FU	SH191991.07FU
905961	SH191991.07FU	SH191991.07FU
401	SH191991.07FU	SH191991.07FU
12978	SH191991.07FU	SH191991.07FU
365	SH191991.07FU	SH191991.07FU
943586	SH191991.07FU	SH191991.07FU
1400485	SH191991.07FU	SH191991.07FU
1401798	SH191991.07FU	SH191991.07FU
1464552	SH191991.07FU	SH191991.07FU
1465829	SH191991.07FU	SH191991.07FU
1465847	SH191991.07FU	SH191991.07FU
156589	SH470465.07FU	SH470465.07FU
664	SH188416.07FU	SH188416.07FU
10884	SH188416.07FU	SH188416.07FU
254460	SH188416.07FU	SH188416.07FU
258271	SH188416.07FU	SH188416.07FU
1339145	SH188416.07FU	SH188416.07FU
1397233	SH188416.07FU	SH188416.07FU
1429048	SH188416.07FU	SH188416.07FU
1429039	SH188416.07FU	SH188416.07FU
1429037	SH188416.07FU	SH188416.07FU
1429047	SH188416.07FU	SH188416.07FU
2646	SH182252.07FU	SH182252.07FU
462	SH182252.07FU	SH182252.07FU
419	SH182252.07FU	SH182252.07FU
24152	SH182252.07FU	SH182252.07FU
951104	SH182252.07FU	SH182252.07FU
61935	SH182252.07FU	SH182252.07FU
99459	SH182252.07FU	SH182252.07FU
456419	SH182252.07FU	SH182252.07FU
157378	SH182252.07FU	SH182252.07FU
199672	SH182252.07FU	SH182252.07FU
234651	SH182252.07FU	SH182252.07FU
79964	SH189376.07FU	SH189376.07FU
79954	SH189376.07FU	SH189376.07FU
114484	SH189376.07FU	SH189376.07FU
896965	SH189399.07FU	SH189399.07FU
896966	SH189399.07FU	SH189399.07FU
896971	SH189399.07FU	SH189399.07FU
40262	SH189399.07FU	SH189399.07FU
109238	SH189399.07FU	SH189399.07FU
69	SH189410.07FU	SH189410.07FU
19016	SH189410.07FU	SH189410.07FU
40263	SH189410.07FU	SH189410.07FU
40268	SH189410.07FU	SH189410.07FU
109238	SH189410.07FU	SH189410.07FU
933900	SH189410.07FU	SH189410.07FU
71	SH189411.07FU	SH189411.07FU
933896	SH189411.07FU	SH189411.07FU
933897	SH189411.07FU	SH189411.07FU
18472	SH189411.07FU	SH189411.07FU
19016	SH189411.07FU	SH189411.07FU
454	SH189411.07FU	SH189411.07FU
69	SH189411.07FU	SH189411.07FU
933943	SH189411.07FU	SH189411.07FU
412	SH189372.07FU	SH189372.07FU
468	SH189372.07FU	SH189372.07FU
18431	SH189372.07FU	SH189372.07FU
41169	SH189372.07FU	SH189372.07FU
99453	SH189372.07FU	SH189372.07FU
99441	SH189372.07FU	SH189372.07FU
156741	SH189372.07FU	SH189372.07FU
18628	SH189372.07FU	SH189372.07FU
199665	SH189372.07FU	SH189372.07FU
1398508	SH189372.07FU	SH189372.07FU
61	SH189403.07FU	SH189403.07FU
409	SH189403.07FU	SH189403.07FU
61449	SH189403.07FU	SH189403.07FU
40351	SH189403.07FU	SH189403.07FU
109311	SH189403.07FU	SH189403.07FU
169039	SH189403.07FU	SH189403.07FU
200686	SH189403.07FU	SH189403.07FU
157721	SH189406.07FU	SH189406.07FU
172693	SH189406.07FU	SH189406.07FU
175437	SH189406.07FU	SH189406.07FU
177055	SH189406.07FU	SH189406.07FU
177076	SH189406.07FU	SH189406.07FU
236148	SH189406.07FU	SH189406.07FU
5898	SH189392.07FU	SH189392.07FU
9918	SH189392.07FU	SH189392.07FU
100138	SH189392.07FU	SH189392.07FU
159023	SH189392.07FU	SH189392.07FU
170741	SH189392.07FU	SH189392.07FU
61	SH189420.07FU	SH189420.07FU
6440	SH189420.07FU	SH189420.07FU
60727	SH189420.07FU	SH189420.07FU
60731	SH189420.07FU	SH189420.07FU
936529	SH189420.07FU	SH189420.07FU
170454	SH189729.07FU	SH189729.07FU
1590278	SH189729.07FU	SH189729.07FU
6438	SH189549.07FU	SH189549.07FU
61935	SH189549.07FU	SH189549.07FU
1464240	SH189549.07FU	SH189549.07FU
58	SH189514.07FU	SH189514.07FU
24774	SH189514.07FU	SH189514.07FU
80113	SH189501.07FU	SH189501.07FU
170741	SH189501.07FU	SH189501.07FU
436	SH189560.07FU	SH189560.07FU
401	SH189560.07FU	SH189560.07FU
860499	SH189582.07FU	SH189582.07FU
21693	SH189591.07FU	SH189591.07FU
908410	SH189608.07FU	SH189608.07FU
177076	SH189613.07FU	SH189613.07FU
1060906	SH189636.07FU	SH189636.07FU
913004	SH189648.07FU	SH189648.07FU
11667	SH189685.07FU	SH189685.07FU
24	SH189699.07FU	SH189699.07FU
42011	SH189722.07FU	SH189722.07FU
903270	SH471487.07FU	SH471487.07FU
939460	SH205650.07FU	SH205650.07FU
8527	SH205650.07FU	SH205650.07FU
17785	SH205650.07FU	SH205650.07FU
121371	SH205650.07FU	SH205650.07FU
155664	SH205650.07FU	SH205650.07FU
155665	SH205650.07FU	SH205650.07FU
88301	SH205650.07FU	SH205650.07FU
158818	SH205650.07FU	SH205650.07FU
199341	SH205650.07FU	SH205650.07FU
1464142	SH205650.07FU	SH205650.07FU
5898	SH205649.07FU	SH205649.07FU
159023	SH205649.07FU	SH205649.07FU
170741	SH205649.07FU	SH205649.07FU
3534	SH205655.07FU	SH205655.07FU
7886	SH205655.07FU	SH205655.07FU
22979	SH205655.07FU	SH205655.07FU
80471	SH205655.07FU	SH205655.07FU
109311	SH205655.07FU	SH205655.07FU
236476	SH205655.07FU	SH205655.07FU
1464080	SH205655.07FU	SH205655.07FU
1464081	SH205655.07FU	SH205655.07FU
1464117	SH205655.07FU	SH205655.07FU
61854	SH205654.07FU	SH205654.07FU
114484	SH205654.07FU	SH205654.07FU
120357	SH205654.07FU	SH205654.07FU
169948	SH205654.07FU	SH205654.07FU
176537	SH205654.07FU	SH205654.07FU
401	SH205660.07FU	SH205660.07FU
185914	SH205660.07FU	SH205660.07FU
365	SH205656.07FU	SH205656.07FU
170741	SH205656.07FU	SH205656.07FU
433	SH205661.07FU	SH205661.07FU
412	SH205661.07FU	SH205661.07FU
185914	SH205661.07FU	SH205661.07FU
236771	SH205661.07FU	SH205661.07FU
114484	SH205658.07FU	SH205658.07FU
120357	SH205658.07FU	SH205658.07FU
170456	SH205658.07FU	SH205658.07FU
176527	SH205658.07FU	SH205658.07FU
6292	SH205653.07FU	SH205653.07FU
199239	SH205653.07FU	SH205653.07FU
170438	SH205653.07FU	SH205653.07FU
170452	SH205653.07FU	SH205653.07FU
170444	SH205653.07FU	SH205653.07FU
176537	SH205653.07FU	SH205653.07FU
199238	SH205653.07FU	SH205653.07FU
175371	SH205659.07FU	SH205659.07FU
196351	SH205659.07FU	SH205659.07FU
156934	SH205668.07FU	SH205668.07FU
365	SH205666.07FU	SH205666.07FU
170741	SH205666.07FU	SH205666.07FU
185914	SH205672.07FU	SH205672.07FU
177076	SH205673.07FU	SH205673.07FU
903242	SH205674.07FU	SH205674.07FU
123658	SH205675.07FU	SH205675.07FU
177076	SH205676.07FU	SH205676.07FU
177320	SH205678.07FU	SH205678.07FU
157721	SH205679.07FU	SH205679.07FU
160449	SH205680.07FU	SH205680.07FU
860501	SH205681.07FU	SH205681.07FU
2928	SH205682.07FU	SH205682.07FU
3839	SH205683.07FU	SH205683.07FU
80471	SH205684.07FU	SH205684.07FU
157721	SH205685.07FU	SH205685.07FU
196874	SH205687.07FU	SH205687.07FU
21559	SH205688.07FU	SH205688.07FU
159895	SH205691.07FU	SH205691.07FU
21693	SH205692.07FU	SH205692.07FU
121598	SH205694.07FU	SH205694.07FU
5898	SH205695.07FU	SH205695.07FU
176534	SH205697.07FU	SH205697.07FU
155823	SH205698.07FU	SH205698.07FU
155820	SH205699.07FU	SH205699.07FU
449	SH205700.07FU	SH205700.07FU
169039	SH205702.07FU	SH205702.07FU
21559	SH205703.07FU	SH205703.07FU
186898	SH205704.07FU	SH205704.07FU
10308	SH205705.07FU	SH205705.07FU
186898	SH205707.07FU	SH205707.07FU
99720	SH205670.07FU	SH205670.07FU
177049	SH205670.07FU	SH205670.07FU
913037	SH205667.07FU	SH205667.07FU
24397	SH205667.07FU	SH205667.07FU
1464144	SH205667.07FU	SH205667.07FU
1464819	SH205667.07FU	SH205667.07FU
1464822	SH205667.07FU	SH205667.07FU
80506	SH205671.07FU	SH205671.07FU
185748	SH205671.07FU	SH205671.07FU
156079	SH205665.07FU	SH205665.07FU
177076	SH205665.07FU	SH205665.07FU
186898	SH205708.07FU	SH205708.07FU
40264	SH216244.07FU	SH216244.07FU
109238	SH216244.07FU	SH216244.07FU
158681	SH216353.07FU	SH216353.07FU
40297	SH216348.07FU	SH216348.07FU
109311	SH216348.07FU	SH216348.07FU
177076	SH191765.07FU	SH191765.07FU
362	SH208487.07FU	SH208487.07FU
5503	SH209105.07FU	SH209105.07FU
8760	SH189449.07FU	SH189449.07FU
270748	SH189449.07FU	SH189449.07FU
79794	SH189449.07FU	SH189449.07FU
1398176	SH189449.07FU	SH189449.07FU
412	SH184525.07FU	SH184525.07FU
12035	SH184525.07FU	SH184525.07FU
18431	SH184525.07FU	SH184525.07FU
21611	SH184525.07FU	SH184525.07FU
99441	SH184525.07FU	SH184525.07FU
99566	SH184525.07FU	SH184525.07FU
155952	SH184525.07FU	SH184525.07FU
156741	SH184525.07FU	SH184525.07FU
1399440	SH184525.07FU	SH184525.07FU
952340	SH184522.07FU	SH184522.07FU
911931	SH184522.07FU	SH184522.07FU
2454	SH184522.07FU	SH184522.07FU
903226	SH184522.07FU	SH184522.07FU
100325	SH184522.07FU	SH184522.07FU
109311	SH184522.07FU	SH184522.07FU
158830	SH184522.07FU	SH184522.07FU
24397	SH184522.07FU	SH184522.07FU
169039	SH184522.07FU	SH184522.07FU
170460	SH184522.07FU	SH184522.07FU
170444	SH184522.07FU	SH184522.07FU
176526	SH184522.07FU	SH184522.07FU
176895	SH184522.07FU	SH184522.07FU
236476	SH184522.07FU	SH184522.07FU
1590530	SH184522.07FU	SH184522.07FU
2057	SH184521.07FU	SH184521.07FU
2454	SH184521.07FU	SH184521.07FU
3484	SH184521.07FU	SH184521.07FU
6440	SH184521.07FU	SH184521.07FU
399	SH184521.07FU	SH184521.07FU
40297	SH184521.07FU	SH184521.07FU
79964	SH184521.07FU	SH184521.07FU
79954	SH184521.07FU	SH184521.07FU
79958	SH184521.07FU	SH184521.07FU
109311	SH184521.07FU	SH184521.07FU
123552	SH184521.07FU	SH184521.07FU
865576	SH184521.07FU	SH184521.07FU
199240	SH184521.07FU	SH184521.07FU
867456	SH184521.07FU	SH184521.07FU
867460	SH184521.07FU	SH184521.07FU
24299	SH184521.07FU	SH184521.07FU
170449	SH184521.07FU	SH184521.07FU
170454	SH184521.07FU	SH184521.07FU
170771	SH184521.07FU	SH184521.07FU
176526	SH184521.07FU	SH184521.07FU
1398780	SH184521.07FU	SH184521.07FU
1463633	SH184521.07FU	SH184521.07FU
1464518	SH184521.07FU	SH184521.07FU
1465322	SH184521.07FU	SH184521.07FU
1477069	SH184521.07FU	SH184521.07FU
62	SH184516.07FU	SH184516.07FU
2059	SH184516.07FU	SH184516.07FU
2060	SH184516.07FU	SH184516.07FU
2454	SH184516.07FU	SH184516.07FU
2770	SH184516.07FU	SH184516.07FU
399	SH184516.07FU	SH184516.07FU
114484	SH184516.07FU	SH184516.07FU
120357	SH184516.07FU	SH184516.07FU
185914	SH184516.07FU	SH184516.07FU
199238	SH184516.07FU	SH184516.07FU
24341	SH184516.07FU	SH184516.07FU
24355	SH184516.07FU	SH184516.07FU
24362	SH184516.07FU	SH184516.07FU
24334	SH184516.07FU	SH184516.07FU
24348	SH184516.07FU	SH184516.07FU
24376	SH184516.07FU	SH184516.07FU
24390	SH184516.07FU	SH184516.07FU
24404	SH184516.07FU	SH184516.07FU
24306	SH184516.07FU	SH184516.07FU
24313	SH184516.07FU	SH184516.07FU
170773	SH184516.07FU	SH184516.07FU
176534	SH184516.07FU	SH184516.07FU
196874	SH184516.07FU	SH184516.07FU
199237	SH184516.07FU	SH184516.07FU
1464378	SH184516.07FU	SH184516.07FU
1590278	SH184516.07FU	SH184516.07FU
297618	SH184510.07FU	SH184510.07FU
367856	SH184510.07FU	SH184510.07FU
905977	SH184510.07FU	SH184510.07FU
420506	SH184510.07FU	SH184510.07FU
420505	SH184510.07FU	SH184510.07FU
285322	SH184510.07FU	SH184510.07FU
352	SH184510.07FU	SH184510.07FU
359	SH184510.07FU	SH184510.07FU
364	SH184510.07FU	SH184510.07FU
366	SH184510.07FU	SH184510.07FU
369	SH184510.07FU	SH184510.07FU
371	SH184510.07FU	SH184510.07FU
393	SH184510.07FU	SH184510.07FU
394	SH184510.07FU	SH184510.07FU
1520084	SH184510.07FU	SH184510.07FU
399	SH184510.07FU	SH184510.07FU
402	SH184510.07FU	SH184510.07FU
408	SH184510.07FU	SH184510.07FU
409	SH184510.07FU	SH184510.07FU
413	SH184510.07FU	SH184510.07FU
418	SH184510.07FU	SH184510.07FU
420	SH184510.07FU	SH184510.07FU
421	SH184510.07FU	SH184510.07FU
430	SH184510.07FU	SH184510.07FU
1523158	SH184510.07FU	SH184510.07FU
432	SH184510.07FU	SH184510.07FU
434	SH184510.07FU	SH184510.07FU
436	SH184510.07FU	SH184510.07FU
456	SH184510.07FU	SH184510.07FU
435	SH184510.07FU	SH184510.07FU
461	SH184510.07FU	SH184510.07FU
462	SH184510.07FU	SH184510.07FU
465	SH184510.07FU	SH184510.07FU
466	SH184510.07FU	SH184510.07FU
467	SH184510.07FU	SH184510.07FU
468	SH184510.07FU	SH184510.07FU
469	SH184510.07FU	SH184510.07FU
471	SH184510.07FU	SH184510.07FU
483	SH184510.07FU	SH184510.07FU
484	SH184510.07FU	SH184510.07FU
1474	SH184510.07FU	SH184510.07FU
1893	SH184510.07FU	SH184510.07FU
2774	SH184510.07FU	SH184510.07FU
18628	SH184510.07FU	SH184510.07FU
18646	SH184510.07FU	SH184510.07FU
38530	SH184510.07FU	SH184510.07FU
38638	SH184510.07FU	SH184510.07FU
39898	SH184510.07FU	SH184510.07FU
39962	SH184510.07FU	SH184510.07FU
933190	SH184510.07FU	SH184510.07FU
41169	SH184510.07FU	SH184510.07FU
41463	SH184510.07FU	SH184510.07FU
41588	SH184510.07FU	SH184510.07FU
41780	SH184510.07FU	SH184510.07FU
41854	SH184510.07FU	SH184510.07FU
42281	SH184510.07FU	SH184510.07FU
61449	SH184510.07FU	SH184510.07FU
61935	SH184510.07FU	SH184510.07FU
62074	SH184510.07FU	SH184510.07FU
60722	SH184510.07FU	SH184510.07FU
60730	SH184510.07FU	SH184510.07FU
80079	SH184510.07FU	SH184510.07FU
80113	SH184510.07FU	SH184510.07FU
80128	SH184510.07FU	SH184510.07FU
936424	SH184510.07FU	SH184510.07FU
99325	SH184510.07FU	SH184510.07FU
99455	SH184510.07FU	SH184510.07FU
100138	SH184510.07FU	SH184510.07FU
100259	SH184510.07FU	SH184510.07FU
1520258	SH184510.07FU	SH184510.07FU
109635	SH184510.07FU	SH184510.07FU
110166	SH184510.07FU	SH184510.07FU
41853	SH184510.07FU	SH184510.07FU
114444	SH184510.07FU	SH184510.07FU
115294	SH184510.07FU	SH184510.07FU
115555	SH184510.07FU	SH184510.07FU
111590	SH184510.07FU	SH184510.07FU
111581	SH184510.07FU	SH184510.07FU
111585	SH184510.07FU	SH184510.07FU
458849	SH184510.07FU	SH184510.07FU
156142	SH184510.07FU	SH184510.07FU
156143	SH184510.07FU	SH184510.07FU
156144	SH184510.07FU	SH184510.07FU
156141	SH184510.07FU	SH184510.07FU
156357	SH184510.07FU	SH184510.07FU
156548	SH184510.07FU	SH184510.07FU
157253	SH184510.07FU	SH184510.07FU
88303	SH184510.07FU	SH184510.07FU
157821	SH184510.07FU	SH184510.07FU
158818	SH184510.07FU	SH184510.07FU
159023	SH184510.07FU	SH184510.07FU
905964	SH184510.07FU	SH184510.07FU
61201	SH184510.07FU	SH184510.07FU
263540	SH184510.07FU	SH184510.07FU
159024	SH184510.07FU	SH184510.07FU
159203	SH184510.07FU	SH184510.07FU
159298	SH184510.07FU	SH184510.07FU
159335	SH184510.07FU	SH184510.07FU
111587	SH184510.07FU	SH184510.07FU
159440	SH184510.07FU	SH184510.07FU
169298	SH184510.07FU	SH184510.07FU
169405	SH184510.07FU	SH184510.07FU
170015	SH184510.07FU	SH184510.07FU
275313	SH184510.07FU	SH184510.07FU
172801	SH184510.07FU	SH184510.07FU
172872	SH184510.07FU	SH184510.07FU
173897	SH184510.07FU	SH184510.07FU
872185	SH184510.07FU	SH184510.07FU
175561	SH184510.07FU	SH184510.07FU
175677	SH184510.07FU	SH184510.07FU
175852	SH184510.07FU	SH184510.07FU
176541	SH184510.07FU	SH184510.07FU
177331	SH184510.07FU	SH184510.07FU
186774	SH184510.07FU	SH184510.07FU
189738	SH184510.07FU	SH184510.07FU
193804	SH184510.07FU	SH184510.07FU
195753	SH184510.07FU	SH184510.07FU
195808	SH184510.07FU	SH184510.07FU
195853	SH184510.07FU	SH184510.07FU
195887	SH184510.07FU	SH184510.07FU
195906	SH184510.07FU	SH184510.07FU
196074	SH184510.07FU	SH184510.07FU
196889	SH184510.07FU	SH184510.07FU
199283	SH184510.07FU	SH184510.07FU
199665	SH184510.07FU	SH184510.07FU
199669	SH184510.07FU	SH184510.07FU
199672	SH184510.07FU	SH184510.07FU
200690	SH184510.07FU	SH184510.07FU
200697	SH184510.07FU	SH184510.07FU
200909	SH184510.07FU	SH184510.07FU
199975	SH184510.07FU	SH184510.07FU
868439	SH184510.07FU	SH184510.07FU
768726	SH184510.07FU	SH184510.07FU
768763	SH184510.07FU	SH184510.07FU
234998	SH184510.07FU	SH184510.07FU
235086	SH184510.07FU	SH184510.07FU
235469	SH184510.07FU	SH184510.07FU
235467	SH184510.07FU	SH184510.07FU
235519	SH184510.07FU	SH184510.07FU
237057	SH184510.07FU	SH184510.07FU
1398190	SH184510.07FU	SH184510.07FU
1398638	SH184510.07FU	SH184510.07FU
1400452	SH184510.07FU	SH184510.07FU
1403579	SH184510.07FU	SH184510.07FU
1383911	SH184510.07FU	SH184510.07FU
1463719	SH184510.07FU	SH184510.07FU
1464811	SH184510.07FU	SH184510.07FU
1465423	SH184510.07FU	SH184510.07FU
1465514	SH184510.07FU	SH184510.07FU
1465601	SH184510.07FU	SH184510.07FU
1474833	SH184510.07FU	SH184510.07FU
1475869	SH184510.07FU	SH184510.07FU
1476385	SH184510.07FU	SH184510.07FU
1477265	SH184510.07FU	SH184510.07FU
1543961	SH184510.07FU	SH184510.07FU
1590553	SH184510.07FU	SH184510.07FU
1591131	SH184510.07FU	SH184510.07FU
1591783	SH184510.07FU	SH184510.07FU
1615093	SH184510.07FU	SH184510.07FU
1804751	SH184510.07FU	SH184510.07FU
1956072	SH184510.07FU	SH184510.07FU
1956087	SH184510.07FU	SH184510.07FU
1956484	SH184510.07FU	SH184510.07FU
1957559	SH184510.07FU	SH184510.07FU
952215	SH184509.07FU	SH184509.07FU
952218	SH184509.07FU	SH184509.07FU
949281	SH184509.07FU	SH184509.07FU
949328	SH184509.07FU	SH184509.07FU
916999	SH184509.07FU	SH184509.07FU
905981	SH184509.07FU	SH184509.07FU
905982	SH184509.07FU	SH184509.07FU
905983	SH184509.07FU	SH184509.07FU
259519	SH184509.07FU	SH184509.07FU
403625	SH184509.07FU	SH184509.07FU
285316	SH184509.07FU	SH184509.07FU
420617	SH184509.07FU	SH184509.07FU
420618	SH184509.07FU	SH184509.07FU
348	SH184509.07FU	SH184509.07FU
347	SH184509.07FU	SH184509.07FU
352	SH184509.07FU	SH184509.07FU
363	SH184509.07FU	SH184509.07FU
365	SH184509.07FU	SH184509.07FU
370	SH184509.07FU	SH184509.07FU
405	SH184509.07FU	SH184509.07FU
412	SH184509.07FU	SH184509.07FU
420	SH184509.07FU	SH184509.07FU
428	SH184509.07FU	SH184509.07FU
427	SH184509.07FU	SH184509.07FU
425	SH184509.07FU	SH184509.07FU
424	SH184509.07FU	SH184509.07FU
423	SH184509.07FU	SH184509.07FU
422	SH184509.07FU	SH184509.07FU
429	SH184509.07FU	SH184509.07FU
432	SH184509.07FU	SH184509.07FU
439	SH184509.07FU	SH184509.07FU
434	SH184509.07FU	SH184509.07FU
460	SH184509.07FU	SH184509.07FU
2	SH184509.07FU	SH184509.07FU
426	SH184509.07FU	SH184509.07FU
483	SH184509.07FU	SH184509.07FU
484	SH184509.07FU	SH184509.07FU
485	SH184509.07FU	SH184509.07FU
2876	SH184509.07FU	SH184509.07FU
936425	SH184509.07FU	SH184509.07FU
39901	SH184509.07FU	SH184509.07FU
39962	SH184509.07FU	SH184509.07FU
41588	SH184509.07FU	SH184509.07FU
41849	SH184509.07FU	SH184509.07FU
61413	SH184509.07FU	SH184509.07FU
40343	SH184509.07FU	SH184509.07FU
40354	SH184509.07FU	SH184509.07FU
40346	SH184509.07FU	SH184509.07FU
60711	SH184509.07FU	SH184509.07FU
40364	SH184509.07FU	SH184509.07FU
80536	SH184509.07FU	SH184509.07FU
80538	SH184509.07FU	SH184509.07FU
99325	SH184509.07FU	SH184509.07FU
99455	SH184509.07FU	SH184509.07FU
88272	SH184509.07FU	SH184509.07FU
88278	SH184509.07FU	SH184509.07FU
88274	SH184509.07FU	SH184509.07FU
88279	SH184509.07FU	SH184509.07FU
88282	SH184509.07FU	SH184509.07FU
88254	SH184509.07FU	SH184509.07FU
88255	SH184509.07FU	SH184509.07FU
88257	SH184509.07FU	SH184509.07FU
88258	SH184509.07FU	SH184509.07FU
88259	SH184509.07FU	SH184509.07FU
88260	SH184509.07FU	SH184509.07FU
88261	SH184509.07FU	SH184509.07FU
88262	SH184509.07FU	SH184509.07FU
88267	SH184509.07FU	SH184509.07FU
88268	SH184509.07FU	SH184509.07FU
88285	SH184509.07FU	SH184509.07FU
88256	SH184509.07FU	SH184509.07FU
88269	SH184509.07FU	SH184509.07FU
109291	SH184509.07FU	SH184509.07FU
109311	SH184509.07FU	SH184509.07FU
110166	SH184509.07FU	SH184509.07FU
115294	SH184509.07FU	SH184509.07FU
115555	SH184509.07FU	SH184509.07FU
111577	SH184509.07FU	SH184509.07FU
943591	SH184509.07FU	SH184509.07FU
943592	SH184509.07FU	SH184509.07FU
943594	SH184509.07FU	SH184509.07FU
123596	SH184509.07FU	SH184509.07FU
943951	SH184509.07FU	SH184509.07FU
88287	SH184509.07FU	SH184509.07FU
88288	SH184509.07FU	SH184509.07FU
88290	SH184509.07FU	SH184509.07FU
88292	SH184509.07FU	SH184509.07FU
88293	SH184509.07FU	SH184509.07FU
88294	SH184509.07FU	SH184509.07FU
88295	SH184509.07FU	SH184509.07FU
88297	SH184509.07FU	SH184509.07FU
88298	SH184509.07FU	SH184509.07FU
88301	SH184509.07FU	SH184509.07FU
88304	SH184509.07FU	SH184509.07FU
88311	SH184509.07FU	SH184509.07FU
88320	SH184509.07FU	SH184509.07FU
88324	SH184509.07FU	SH184509.07FU
88328	SH184509.07FU	SH184509.07FU
88329	SH184509.07FU	SH184509.07FU
88330	SH184509.07FU	SH184509.07FU
88332	SH184509.07FU	SH184509.07FU
88334	SH184509.07FU	SH184509.07FU
88335	SH184509.07FU	SH184509.07FU
88337	SH184509.07FU	SH184509.07FU
88338	SH184509.07FU	SH184509.07FU
88339	SH184509.07FU	SH184509.07FU
88341	SH184509.07FU	SH184509.07FU
88342	SH184509.07FU	SH184509.07FU
88343	SH184509.07FU	SH184509.07FU
554081	SH184509.07FU	SH184509.07FU
158724	SH184509.07FU	SH184509.07FU
158834	SH184509.07FU	SH184509.07FU
40299	SH184509.07FU	SH184509.07FU
40363	SH184509.07FU	SH184509.07FU
300769	SH184509.07FU	SH184509.07FU
952141	SH184509.07FU	SH184509.07FU
949280	SH184509.07FU	SH184509.07FU
905966	SH184509.07FU	SH184509.07FU
952341	SH184509.07FU	SH184509.07FU
41843	SH184509.07FU	SH184509.07FU
169030	SH184509.07FU	SH184509.07FU
169744	SH184509.07FU	SH184509.07FU
169745	SH184509.07FU	SH184509.07FU
169777	SH184509.07FU	SH184509.07FU
275306	SH184509.07FU	SH184509.07FU
275323	SH184509.07FU	SH184509.07FU
172693	SH184509.07FU	SH184509.07FU
172818	SH184509.07FU	SH184509.07FU
173916	SH184509.07FU	SH184509.07FU
616456	SH184509.07FU	SH184509.07FU
176532	SH184509.07FU	SH184509.07FU
190520	SH184509.07FU	SH184509.07FU
190700	SH184509.07FU	SH184509.07FU
195753	SH184509.07FU	SH184509.07FU
196150	SH184509.07FU	SH184509.07FU
199312	SH184509.07FU	SH184509.07FU
199665	SH184509.07FU	SH184509.07FU
199669	SH184509.07FU	SH184509.07FU
199754	SH184509.07FU	SH184509.07FU
199982	SH184509.07FU	SH184509.07FU
200682	SH184509.07FU	SH184509.07FU
234650	SH184509.07FU	SH184509.07FU
234699	SH184509.07FU	SH184509.07FU
235290	SH184509.07FU	SH184509.07FU
236148	SH184509.07FU	SH184509.07FU
1398190	SH184509.07FU	SH184509.07FU
1398780	SH184509.07FU	SH184509.07FU
1399246	SH184509.07FU	SH184509.07FU
1464264	SH184509.07FU	SH184509.07FU
1464543	SH184509.07FU	SH184509.07FU
1464660	SH184509.07FU	SH184509.07FU
1465141	SH184509.07FU	SH184509.07FU
1465149	SH184509.07FU	SH184509.07FU
1465150	SH184509.07FU	SH184509.07FU
1465155	SH184509.07FU	SH184509.07FU
