occurrenceID	eventID	taxonID	scientificName	organismQuantity	organismQuantityType	kingdom	phylum	class	order	family	genus	species
3404	60727	SH189420.07FU	SH189420.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3405	60731	SH189420.07FU	SH189420.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3406	936529	SH189420.07FU	SH189420.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3407	170454	SH189729.07FU	SH189729.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3408	1590278	SH189729.07FU	SH189729.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3409	6438	SH189549.07FU	SH189549.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3410	61935	SH189549.07FU	SH189549.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3411	1464240	SH189549.07FU	SH189549.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3412	58	SH189514.07FU	SH189514.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3413	24774	SH189514.07FU	SH189514.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3414	80113	SH189501.07FU	SH189501.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3415	170741	SH189501.07FU	SH189501.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3416	436	SH189560.07FU	SH189560.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3417	401	SH189560.07FU	SH189560.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3418	860499	SH189582.07FU	SH189582.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella lateritia	
3419	21693	SH189591.07FU	SH189591.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3420	908410	SH189608.07FU	SH189608.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3421	177076	SH189613.07FU	SH189613.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3422	1060906	SH189636.07FU	SH189636.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3423	913004	SH189648.07FU	SH189648.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3424	11667	SH189685.07FU	SH189685.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3425	24	SH189699.07FU	SH189699.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3426	42011	SH189722.07FU	SH189722.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3427	903270	SH471487.07FU	SH471487.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Odontia		
3428	939460	SH205650.07FU	SH205650.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella cinerascens	
3429	8527	SH205650.07FU	SH205650.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella cinerascens	
3430	17785	SH205650.07FU	SH205650.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella cinerascens	
3431	121371	SH205650.07FU	SH205650.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella cinerascens	
3432	155664	SH205650.07FU	SH205650.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella cinerascens	
3433	155665	SH205650.07FU	SH205650.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella cinerascens	
3434	88301	SH205650.07FU	SH205650.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella cinerascens	
3435	158818	SH205650.07FU	SH205650.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella cinerascens	
3436	199341	SH205650.07FU	SH205650.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella cinerascens	
3437	1464142	SH205650.07FU	SH205650.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella cinerascens	
3438	5898	SH205649.07FU	SH205649.07FU	11	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3439	159023	SH205649.07FU	SH205649.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3440	170741	SH205649.07FU	SH205649.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3441	3534	SH205655.07FU	SH205655.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella galzinii	
3442	7886	SH205655.07FU	SH205655.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella galzinii	
3443	22979	SH205655.07FU	SH205655.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella galzinii	
3444	80471	SH205655.07FU	SH205655.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella galzinii	
3445	109311	SH205655.07FU	SH205655.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella galzinii	
3446	236476	SH205655.07FU	SH205655.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella galzinii	
3447	1464080	SH205655.07FU	SH205655.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella galzinii	
3448	1464081	SH205655.07FU	SH205655.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella galzinii	
3449	1464117	SH205655.07FU	SH205655.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella galzinii	
3450	61854	SH205654.07FU	SH205654.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3451	114484	SH205654.07FU	SH205654.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3452	120357	SH205654.07FU	SH205654.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3453	169948	SH205654.07FU	SH205654.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3454	176537	SH205654.07FU	SH205654.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3455	401	SH205660.07FU	SH205660.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3456	185914	SH205660.07FU	SH205660.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3457	365	SH205656.07FU	SH205656.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3458	170741	SH205656.07FU	SH205656.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3459	433	SH205661.07FU	SH205661.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella ferruginea	
3460	412	SH205661.07FU	SH205661.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella ferruginea	
3461	185914	SH205661.07FU	SH205661.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella ferruginea	
3462	236771	SH205661.07FU	SH205661.07FU	6	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella ferruginea	
3463	114484	SH205658.07FU	SH205658.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3464	120357	SH205658.07FU	SH205658.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3465	170456	SH205658.07FU	SH205658.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3466	176527	SH205658.07FU	SH205658.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3467	6292	SH205653.07FU	SH205653.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3468	199239	SH205653.07FU	SH205653.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3469	170438	SH205653.07FU	SH205653.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3470	170452	SH205653.07FU	SH205653.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3471	170444	SH205653.07FU	SH205653.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3472	176537	SH205653.07FU	SH205653.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3473	199238	SH205653.07FU	SH205653.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3474	175371	SH205659.07FU	SH205659.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3475	196351	SH205659.07FU	SH205659.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3476	156934	SH205668.07FU	SH205668.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3477	365	SH205666.07FU	SH205666.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3478	170741	SH205666.07FU	SH205666.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3479	185914	SH205672.07FU	SH205672.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3480	177076	SH205673.07FU	SH205673.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3481	903242	SH205674.07FU	SH205674.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3482	123658	SH205675.07FU	SH205675.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3483	177076	SH205676.07FU	SH205676.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3484	177320	SH205678.07FU	SH205678.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		
3485	157721	SH205679.07FU	SH205679.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3486	160449	SH205680.07FU	SH205680.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3487	860501	SH205681.07FU	SH205681.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3488	2928	SH205682.07FU	SH205682.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3489	3839	SH205683.07FU	SH205683.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3490	80471	SH205684.07FU	SH205684.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3491	157721	SH205685.07FU	SH205685.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3492	196874	SH205687.07FU	SH205687.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3493	21559	SH205688.07FU	SH205688.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3494	159895	SH205691.07FU	SH205691.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3495	21693	SH205692.07FU	SH205692.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3496	121598	SH205694.07FU	SH205694.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3497	5898	SH205695.07FU	SH205695.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3498	176534	SH205697.07FU	SH205697.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3499	155823	SH205698.07FU	SH205698.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3500	155820	SH205699.07FU	SH205699.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3501	449	SH205700.07FU	SH205700.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3502	169039	SH205702.07FU	SH205702.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3503	21559	SH205703.07FU	SH205703.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3504	186898	SH205704.07FU	SH205704.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3505	10308	SH205705.07FU	SH205705.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3506	186898	SH205707.07FU	SH205707.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3507	99720	SH205670.07FU	SH205670.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3508	177049	SH205670.07FU	SH205670.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3509	913037	SH205667.07FU	SH205667.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3510	24397	SH205667.07FU	SH205667.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3511	1464144	SH205667.07FU	SH205667.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3512	1464819	SH205667.07FU	SH205667.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3513	1464822	SH205667.07FU	SH205667.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3514	80506	SH205671.07FU	SH205671.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3515	185748	SH205671.07FU	SH205671.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3516	156079	SH205665.07FU	SH205665.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3517	177076	SH205665.07FU	SH205665.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3518	186898	SH205708.07FU	SH205708.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3519	40264	SH216244.07FU	SH216244.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3520	109238	SH216244.07FU	SH216244.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3521	158681	SH216353.07FU	SH216353.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3522	40297	SH216348.07FU	SH216348.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3523	109311	SH216348.07FU	SH216348.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3524	177076	SH191765.07FU	SH191765.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3525	362	SH208487.07FU	SH208487.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3526	5503	SH209105.07FU	SH209105.07FU	4	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora ganbajun	
3527	8760	SH189449.07FU	SH189449.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella africana	
3528	270748	SH189449.07FU	SH189449.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella africana	
3529	79794	SH189449.07FU	SH189449.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella africana	
3530	1398176	SH189449.07FU	SH189449.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella africana	
3531	412	SH184525.07FU	SH184525.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3532	12035	SH184525.07FU	SH184525.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3533	18431	SH184525.07FU	SH184525.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3534	21611	SH184525.07FU	SH184525.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3535	99441	SH184525.07FU	SH184525.07FU	8	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3536	99566	SH184525.07FU	SH184525.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3537	155952	SH184525.07FU	SH184525.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3538	156741	SH184525.07FU	SH184525.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3539	1399440	SH184525.07FU	SH184525.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
3540	952340	SH184522.07FU	SH184522.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3541	911931	SH184522.07FU	SH184522.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3542	2454	SH184522.07FU	SH184522.07FU	6	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3543	903226	SH184522.07FU	SH184522.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3544	100325	SH184522.07FU	SH184522.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3545	109311	SH184522.07FU	SH184522.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3546	158830	SH184522.07FU	SH184522.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3547	24397	SH184522.07FU	SH184522.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3548	169039	SH184522.07FU	SH184522.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3549	170460	SH184522.07FU	SH184522.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3550	170444	SH184522.07FU	SH184522.07FU	3	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3551	176526	SH184522.07FU	SH184522.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3552	176895	SH184522.07FU	SH184522.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3553	236476	SH184522.07FU	SH184522.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3554	1590530	SH184522.07FU	SH184522.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3555	2057	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3556	2454	SH184521.07FU	SH184521.07FU	3	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3557	3484	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3558	6440	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3559	399	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3560	40297	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3561	79964	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3562	79954	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3563	79958	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3564	109311	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3565	123552	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3566	865576	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3567	199240	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3568	867456	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3569	867460	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3570	24299	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3571	170449	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3572	170454	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3573	170771	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3574	176526	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3575	1398780	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3576	1463633	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3577	1464518	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3578	1465322	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3579	1477069	SH184521.07FU	SH184521.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella fuscocinerea	
3580	62	SH184516.07FU	SH184516.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3581	2059	SH184516.07FU	SH184516.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3582	2060	SH184516.07FU	SH184516.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3583	2454	SH184516.07FU	SH184516.07FU	17	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
3584	2770	SH184516.07FU	SH184516.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
